53522	NORTHLAND MECHANICAL	  CONTRACTORS, INC.	9001 SCIENCE CNTR DR.	NEW HOPE,	MN	55428	763 544 5100	763 544 5764	DICK TEVA PRES / HOWARD J. EXT 212	PHIL LIND EXT 218 - ORDERS ALL S/M	Matt TEVA / JAY Ext.505/ JIM P EXT 210	gaylords $10.00/ea 10/07 sm	PHIL LIND EXT 218 JAKE W 612-369-1583       PAINTGRIP TCR .40/EA 04/08 SM               PAINTGRIP TC .21/EA 04/08 SM                R.J.612-369-2701 JUSTIN 612-369-5183	JOE 612-369-6264	
26755	FEDERAL CORR INSTITUTION	ATTN: A/P /ALC 15-10-0448	PO BOX 1731	WASECA	MN	56093	507 835 8972	0 0000							
56570	PERRY ELECTRIC INC.	100 MAIN AVENUE SOUTH		BROOKINGS,	SD	57006	605 692 6495	605 692 4314						ONLY SHIP UPS - ARRIVE EARLIER IN A.M.	
24890	ENERGY SALES INC.	1200 EAST 115TH STREET		BURNSVILLE,	MN	55337	952 890 2966	952 890 5448							
7730	BAKER GROUP	4224 HUBBELL AVENUE		DES MOINES,	IA	50317-4508	515 262 4000	515 299 4125	JOHN PULLEY                             JH	RUSS CONNETT	GARY LOW	TOM ROSEBURY  MANPOWER MGR.	SHIP PREPAID FREIGHT 2/01JM	SHIP PREPAID FREIGHT 2/01JM                 Brett 515/202-0441	
42350	LAKES PLBG HTG & COOLING	1902 ZENITH AVENUE		SPIRIT LAKE	IA	51360	712 336 2175	712 336 3397							
74520	TYLER SHEET METAL INC.	5400 SOUTH HATTIE AVENUE		OKLAHOMA CITY,	OK	73129-7324	405 672 5344	405 672 1825							
36250	HULETT HEATING & AIR COND	400 BIG BEAR BOULEVARD	PO BOX 956	COLUMBIA	MO	65202	573 449 3196	573 875 5659							
15640	CHASTEK GREENHOUSES INC.	7600 MAPLE HILL ROAD		CORCORAN,	MN	55340-9435	763 420 2651	763 420 9469							
258	ACP SHEET METAL COMPANY	P.O. BOX 14709		OKLAHOMA CITY	OK	73113	405 755 9780	405 755 9114	David					SHIP WATSON, AMERICAN FRT OR CARTER & SONS                                    JAH 6/99	
79420	WESTSIDE MECHANICAL SERV.	2007 CORPORATE LANE		NAPERVILLE,	IL	60563-9647	630 369 6690	630 369 6691	George						
7870	BANTA DIRECT MARKETING	18780 WEST 78TH STREET		CHANHASSEN,	MN	55317	952 937 9764	952 937 3901							
515	AMS/PREFERRED METAL TECH	140 EAST TOWER DRIVE		BURR RIDGE,	IL	60527	630 887 7700	630 887 1779	walter	CHUCK					
58620	PRO-FAB SHEET METAL INC.	355 S STEWART AVE		ADDISON	IL	60101-3340	630 227 1100	630 227 9100	ABE	RICH			***** ALL CRATES MUST BE ON FLAT BED, LOADEDFROM MIDDLE TO REAR.**************5/04 TLE	************* FLAT BED ONLY **********5/04  TLE	
48205	R.F. MEEH COMPANY	325 SUN VALLEY CIRCLE		FENTON,	MO	63026	636 349 4990	636 349 9469	BILL MEEH						
1235	ADMOR HVAC PRODUCTS INC.	2225 HOONEE PLACE		HONOLULU,	HI	96819	808 841 7400	808 841 7222							
27140	JOHN FILBRANDT PLBG & HTG	821 4TH AVENUE		ANTIGO,	WI	54409	715 623 3661	715 623 6999	JOE						
75490	U OF ILL @ URBANA/CHAMPN	INVOICE PROCESSING CENTER	PO BOX 820	RANTOUL	IL	61866	217 333 1053	217 244 6391		KEN BUENTING  217-333-0697  FAX 217-265-5131	ARTICE JAMES  217-840-1507 fax 217-333-0697				
68755	STANDARD HEATING & COOLNG	906 S.W. ADAMS		PEORIA,	IL	61602	309 671 5417	309 671 5405	JOHN HARMS				COMPUTERS DOWN ON 6-9-04, USING JOHN H. FOR PO#		
77040	VORPAGEL SERVICE INC	124 SOUTH DODGE STREET	PO BOX 367	BURLINGTON	WI	53105	262 763 2573	262 763 3015							
9370	BERG INC.	531 WEST 61ST STREET		SHREVEPORT,	LA	71106-2508	318 868 8884	318 868 7408						ship orders out prepaid !!!!!!	
50530	CITY OF MINNEAPOLIS	LANDS & BLDGS ROYALSTON	350 SO.5TH ST. / 325M	MINNEAPOLIS	MN	55415-1315	612 673 3021	612 335 2654							
59000	QUAD/GRAPHICS INC	W224 N3322 DUPLAINVILLE		PEWAUKEE,	WI	53072-4137	414 566 3290	414 566 3860	ROGER KLINE                              JH						
18240	WILLIAM D. COOK CO. INC.	347 WAMBA AVE		TOLEDO,	OH	43607	419 578 9090	419 578 9092	Scott Burkett	Gary			*LaPine Metals Distributor*		
68630	STAMFORD WINDUSTRIAL	P.O. BOX 1127		DAYTON	OH	45401-1127	203 363 2700	203 363 2711	ALAN LONGLEY	JASON LUCY			PRE-PAY AND ADD ONLY JM 5/99                PLEASE LEAVE ELBOWS IN BUNDLES  6/99 TLE    TAG SIZE ON PIPE BUNDLES  JM 11/00          UNION LABELS ON EVERYTHING  4/01  GK	SHIP VIA CCX  PRE-PAY AND ADD JM 5/99       PLEASE LEAVE ELBOWS IN BUNDLES 6/99 TLE	
17510	COMFORTAIRE HEATING &	    COOLING	880 HWY 73 SOUTH	WISCONSIN RAPDS	WI	54494	715 325 3969	715 325 3626						CALL B-4 DELV. NO HOLLAND !!! BN 10/07      CUST. LIKES OVERNITE TRANSPORT	
55070	PGI COMPANIES INC.	11354 K-TEL DRIVE		MINNETONKA,	MN	55343	952 933 5745	952 933 9505	LARRY LATINE						
10605	BOLES AIR INC.	9204-E VASSAU COURT		MANASSAS PARK,	VA	20111	703 335 2327	703 331 3860							
78050	WASKO CONSTRUCTION	601 POPLAR STREET		MANKATO,	MN	56001-2821	507 389 9855	507 389 9789	MERLE WASKO						
48830	METAL MANUFACTURING CO.	702 EAST FAIR STREET		TUCSON,	AZ	85714	520 748 1117	520 748 1392	Mail is being returned - PLEASE GET CORRECT	ADDRESS!!  4/1/2008 - CR CARD ACCT ONLY!			NO MORE OPEN ACCOUNT EVER!!  DLH/2/17/03		
78580	WELLMANN HTG. & A/C INC.	3130 SOUTH 6TH STREET	#100	LINCOLN,	NE	68502	402 434 2400	402 434 2402							
49725	MIDWAY SHEET METAL INC.	7700 EAST 20TH		JOPLIN,	MO	64801	417 624 9010	417 624 9013							
7110	B & I CONTRACTORS	2701 PRINCE STREET		FORT MYERS,	FL	33916-5529	941 332 4646	941 332 5928							
23167	ECO PRODUCTS	5200 EAST LA PALMA AVE.		ANAHEIM,	CA	92807	714 777 8600	714 777 8631	BERNIE GOLLETTE,  CASEY	ED RAMARO PM  714-279-1376	615 W. GROVE STREET	ORANGE,  CA  92865	Pat McGuire - 650-743-5626	ANAHEIM CA  714/695-9265	
13760	CAMCORP, INC.	9732 PFLUMM ROAD		LENEXA,	KS	66215	913 831 0740	913 831 9271	Dale                                      RB					Willow Springs # 417-469-4807	
18630	COX AIR SYSTEMS INC	127 WILBUR PARRISH CIRCLE		BELTON	MO	64012	816 331 0840	816 331 3685						USE CCX AND SHIP COLLECT GK 2/04	
50555	CITY OF MINNEAPOLIS	WATER WORKS / MAINTENANCE	350 SO. 5TH ST / 325M	MINNEAPOLIS,	MN	55415-1315	612 661 4938	612 661 4997							
55645	PARK HTG & SHT MTL INC.	26415 HERMITAGE ROAD		COLD SPRING	MN	56320-9669	320 685 8838	320 685 7417	Jim						
19930	DAHLEN SHEET METAL & HTG.	P.O. BOX 158		CLEAR LAKE,	MN	55319-0158	320 743 2479	320 743 4709							
79330	WESTERN PNEUMATICS INC	110 NORTH SENECA	PO BOX 21340	EUGENE	OR	97402	541 461 2600	541 461 2606							
53180	NORTH COUNTRY FABRICATION	1586 320TH LANE N.E.		CAMBRIDGE	MN	55008	763 689 5070	763 689 5080	RICK	MARY			HAVE NEW SPIRAL MACHINE 10/08             LS	Allan 612-290-5485	
3215	AIR PURCHASES INC.	24 BLANCHARD ROAD		BURLINGTON,	MA	01803	781 273 2050	781 270 5795	Rob Stone - S/M Purchasing				Corner-Matic Corners ONLY. 10/2004JM		
42360	LAKESHORE MECHANICAL INC	234 EAST 2ND STREET	PO BOX 8829	MICHIGAN CITY	IN	46361	219 879 8825	219 879 1172							
51065	MONTEREY MECHANICAL	8275 SAN LEANDRO STREET		OAKLAND	CA	94621	925 757 4640	510 532 0761	FRANK CRUZ III				4" SINGLEWALL VANE ONLY ???  JM 2/00		
9640	BIANCHI HTG & COOLING INC	15 SOUTH 17TH STREET		FORT DODGE,	IA	50501	515 955 6680	515 955 5321							
48150	MECHANICAL TECHNOLOGIES	701 MORLEY ROAD	PO BOX 12176	GREEN BAY	WI	54307-2176	920 491 5860	920 491 5862	STEVE GAY	JIM					
23168	EGI MECHANICAL,INC.	1000 EAST PEARL STREET	PO BOX 65	SEYMOUR	WI	54165	920 833 1070	920 833 1074					ZIP CODE IS O.K. 7/10 SM		
2	TESTING ACCOUNT	*** DO NOT FAB ***	******************	MPLS	MN	55432	0 0000	763 572 1100	test contact						
9375	BERGER & KING INC.	1912 LUDINGTON STREET		ESCANABA,	MI	49829	906 786 1794	906 786 1790							
25935	ETHINGTON HTG & COOLING	816 NORTH 3RD AVENUE	PO BOX 475	MARSHALLTOWN	IA	50158	641 753 5525	641 753 0027					Zip Code is O.K. SM		
40935	KNOTT MECHANICAL INC.	3961 QUEBEC AVENUE NORTH		MINNEAPOLIS	MN	55427-1243	763 591 7709	763 541 1982	Ron Knott	Charlie					
1880	J.F. AHERN CO.	855 MORRIS COURT	PO BOX 1316	FOND DU LAC	WI	54936-1316	920 921 9020	920 921 9348		MIKE ANDERSON 920-907-5502	JANE HERRON   920-907-5582		Ask what rectangular fittings are to be     ASSEMBLED JM 8/01		
32510	H.V.A.C. SERVICES INC.	1005 NORTH WISCONSIN DR.		HOWARDS GROVE,	WI	53083	920 565 4130	920 565 4129	LAURA                                   JH	PAUL	DAN D CELL 920-980-9784		quote with freight	Do NOT ship prepaid and add!!  (truck ordrs)	
47395	MATTRACKS INC	202 CLEVELAND AVENUE EAST	PO BOX 214	KARLSTAD	MN	56732	218 436 7000	218 436 7500					ZIP CODE IS O.K. 5/05 SM		
29360	GEMMILL HTG. & A/C INC.	7044 167TH AVENUE		FOREST LAKE,	MN	55025	651 464 4580	0 0000							
42310	LAKES AIR HTG & COOLING	5525 CONIFER TRAIL		MINNETONKA	MN	55345	651 433 5553	952 934 9045							
43510	LINCOLN WINAIR CO. 768	P.O. BOX 1127		DAYTON	OH	45401-1127	402 423 1624	402 423 1858							
30930	GRAHAM REFRIGERATION	54773 CO HWY 58		NEW YORK MILLS	MN	56567	218 631 3857	218 385 3268							
69410	STROMBERG SHEET METAL	5812 TRIANGLE DRIVE		RALEIGH,	NC	27613	919 781 2515	919 781 6858	They have several branches - make sure to	find out billing address - may need to get	another credit app if billing address is	different from the above one!!!  4/26/01 dlh			
51020	MON-DAK HTG. & PLBG. INC.	620 EAST BROADWAY		WILLISTON,	ND	58801	701 572 3079	701 572 1404					please ship cross country   ps 10/22	Please ship cross country   PS   10/22      cell ph # 701/570-3079 Dennis	
52300	NELSON HARDWOOD LUMBER	305 FREDERICK STREET	PO BOX 346	PRAIRIE DUCHIEN	WI	53821	608 326 8456	608 326 8457							
18520	CORPORATE MECHANICAL	5114 HILLSBORO AVENUE NO.		NEW HOPE,	MN	55428	763 533 3070	763 533 3464	RICK POTTER EST. P/M   #612.369.7099     JTH	JEFF BORNS PRES.	JOHN NEURUER 612-369-0793	JIM CULPEPPER   CELL #612.369.1384	      *** MULTIPLE ERRORS ***                     (ENTER & SHIP CAREFULLY) 2/02 SM	ALLAN 612-369-3281	
58290	PREFERRED HTG & COOLING	7497 MUSKELLUNGE CRK RD	PO BOX 54	SAINT GERMAIN	WI	54558	715 542 3221	715 542 4162	WALT never puts name on fax his pager # is	715/499-9353	CELL #715-490-6818				
590	A TO Z PLBG & HTG. INC.	1316 LAKE SHORE DRIVE W.		ASHLAND,	WI	54806-1261	715 682 8520	715 682 8521	ZYG JABLOWSKI					Use UP Special Delivery only!!!  9/19/02 jah	
4710	ALLIANCE MECHANICAL SRVCS	1900 OAKCREST AVENUE		ROSEVILLE,	MN	55113	651 633 9333	651 633 7722	GEAIG HOLMER						
59120	QUALITY HEATING INC	9752 WEST LAKE AVE		MINOCQUA	WI	54548	715 358 2644	715 358 1995							
80910	YANKEE SHEET METAL INC.	35 WROBEL PLACE		EAST HARTFORD,	CT	06108	860 528 9431	860 291 9502	                                         JM				SEND UNMARKED TDC CLEATS  3/99 JM	ship ppd on all orders	
3125	AIR MOVING EQUIPMENT INC	1647 ST. LOUIS STREET		SPRINGFIELD,	MO	65802	417 881 9423	417 865 7825							
79145	WESTERN MAC ARTHUR	1670 LAS PLUMAS AVENUE	SUITE E	SAN JOSE,	CA	95133	408 347 7940	408 347 7944	ANDY GARIN - SALES MGR				MUST SHIP PRE-PAID WITH 6 CRATES OR MORE	MUST SHIP PRE-PAID WITH 6 CRATES OR MORE	
33080	HANSEN MECHANICAL	20740 125TH AVENUE		COLD SPRING,	MN	56320	320 685 8942	320 685 5963							
76090	VAN VOORHIS HTG & COOLING	124 SANDROL		AMES,	IA	50010	515 232 6270	515 232 8081							
45235	MC ARTHUR SHEET METAL WRK	501 WEST 9TH	PO BOX 7	SO SIOUX CITY	NE	68776	402 494 4269	402 494 4260	TERRY MC ARTHUR						
14710	CEEC INC	725 MAIN STREET	PO BOX 205	WABASSO	MN	56293	507 342 2383	507 342 2386	PAT LAGARE	CARL	CHARLES RICKETTS		17"-17.5" welded offsets (see #795553 8/09) Steve M		
12115	BROOKLYNAIRE HTG.&COOLING	8205 GROVELAND ROAD		MOUNDS VIEW	MN	55112	763 561 6340	763 315 1980							
58745	PROTECH ENGINEERING INC.	9946 HIGHWAY 10 N.W.		ELK RIVER,	MN	55330	763 274 2429	763 274 2430							
61090	CENTERPOINT ENERGY RES.	CENTERPOINT ENERGY MINN.	P.O. BOX 1374	HOUSTON,	TX	77251-1374	763 757 6202	763 757 6701	Merl Keller Cell 612-363-0985	john 612-363-4502			ALL ORDERS MUST HAVE A PO # OR JOB #!!		
44080	LONG & ASSOCIATES INC.	1795 WEST YALE AVENUE		ENGLEWOOD,	CO	80111	303 975 2100	303 936 2755	JERRY LUCAS	GLENDA LUCAS					
58380	PREMIER SALES INC	8181 WEST DARRYL DRIVE	PO BOX 15469	BATON ROUGE	LA	70895	225 927 9280	225 923 8498	5042274				Check w/Jim Myers for distributor pricing   less 15% on slips & drives JM 5/05		
270	ADS MECHANICAL LLC		PO BOX 14264	MADISON	WI	53714-0264	608 834 0910	608 834 9321	ANDY	DON	STEVE				
5480	AMIDON GRAPHICS	1966 BENSON AVENUE		ST. PAUL,	MN	55116	651 690 2401	651 690 4009	GREG LOCKWOOD						
59615	R & R SHEET METAL	12820 E. LAKELAND ROAD		SANTAFE SPRINGS	CA	90670	562 944 9660	562 946 5628							
15030	CENTRAL MINNESOTA REFRIG.	729 9TH AVENUE SOUTH		SAUK RAPIDS,	MN	56379	320 253 5058	320 253 6765	GARY  EST.	JOHN BALLARD PRES.					
27870	FOREMOST MECHANICAL CORP.	1636 GERVAIS AVENUE	SUITE 15	ST. PAUL,	MN	55109-2191	651 641 5955	651 774 1007	John Dreher (pat anderson purch)	PUT 5'S ON BECAUSE			pat anderson - p.a.                         ROB EALSTAD 612-369-2548		
52977	NOR-ELL INC.	851 HUBBARD AVENUE		ST. PAUL,	MN	55104	651 487 1441	651 488 1626	BRIAN	BOB					
6330	ASPEN VENTILATION &	   HEATING CO.	9815 PIONEER TRL	LORETTO	MN	55357-0026	763 498 7053	763 498 7299							
47430	MAY COMFORT ZONE INC	1012 BIRCH AVENUE	PO BOX 373	PARK RAPIDS	MN	56470	218 732 0145	218 732 4447							
36540	I.V.C. NORTH INC.		2245 - 50 VALLEY AVE	INDIANAPOLIS	IN	46218	651 644 4477	651 644 1462							
69947	SUPERIOR MECH SYSTEMS INC	1244 60TH AVENUE N.W.	SUITE C	ROCHESTER,	MN	55901	507 289 5126	507 281 9807	ROB JONES GEN. MGR.	PAUL VAN TASSEL VP OF OPERATIONS  47880	LANCE  P/A	JAMES GANDER	Mike Nordstrom: c:507-951-2147	Shane: c:507-951-3393   f:507-288-2255	
50970	MOFFITT CORPORATION INC.	1351 13TH AVENUE SOUTH	STE. 130	JACKSONVLLE BCH	FL	32250-3237	904 241 9944	904 246 8333	BLAKE EDGEWORTH ext.111  Bob Harbert ext.107	PAULA PACE ext.110	BARBIE ext.101	DEAN WELLS		MUST HAVED FAXED P O           BZ 10-98	
41475	H KUBENIK MECHANICAL		PO BOX 340320	WEST MILWAUKEE	WI	53235-0320	414 385 0655	414 385 0966	PAUL						
53015	NORFOLK WINAIR CO. 724	P.O. BOX 1127		DAYTON	OH	45401-1127	402 379 3667	402 379 1148							
58420	PRESTON REFRIG CO INC	3200 FIBERGLASS ROAD		KANSAS CITY	KS	66115-1212	913 621 1813	913 621 6962	5042274						
39410	KALE COMPANIES INC.	122 RIVER DRIVE		MOLINE,	IL	61265	309 797 9290	309 797 9354							
54343	R.J. OLMEN COMPANY	3200 WEST LAKE AVENUE		GLENVIEW,	IL	60025	847 724 0994	847 724 7309	Stan						
53130	NORTH CENTRAL MECHANICAL	930 CENTURY AVENUE		ANTIGO,	WI	54409	715 623 4410	715 623 4410							
37140	INNOVATIVE REFRIG.SYSTEMS	373 MOUNT TORREY ROAD		LYNDHURST,	VA	22952	540 941 8500	540 932 2068	ALL UPS ORDERS ARE TO BE SENT USING THEIR	UPS SHIPPING #WO45X2 - IF BEING SHIPPED	ELSEWHERE BE SURE TO INDICATE 3RD PARTY	BILLING USING SAME UPS #!  6/5/2007  DLH	Gary Wright ext 1984 Nicki ext 1985         Dianna Kurr ext 1982 540/941-1982           Eric ext 1994 David ext 1992	Gary Wright ext 1984	
75120	UNITED SHEET METAL CO.	APPLEGATE USA, INC.	485 EAST SOUTH STREET	JACKSON	MI	49203	517 783 2646	305 687 5814	P.O. # TO BE USED FOR ALL ORDERS FOR 2007	BLANKET PO #346 - DLH 1/30/2007					
25945	EVAPCO INC.	925 QUALITY DRIVE		LAKE VIEW	IA	51450	507 446 8005	507 446 8239						LAKEVIEW IA PH # 712/6573223	
11120	BOWMAN & ASSOCIATES INC.	3802 34TH STREET		MOLINE,	IL	61265	309 762 1537	309 797 4900	ROGER AUKEMA	DARREN SHERIDAN			Peoria phone 309-676-5444                          fax   309-676-5463		
60930	RED ARROW PROD.CO., LLC.	633 S 20TH ST.	PO BOX 1537	MANITOWOC	WI	54221-1537	920 683 5500	920 683 5524						SEND UPS COLLECT!!! # 594289 JMR 2008	
6465	ASSURED HTG A/C REF.INC	13571 BALSAM LANE NORTH		DAYTON	MN	55327	763 421 8577	763 421 0122					KAITLYNN		
61130	REMOTE RESOURCES CORP.	DBA ABEL-ONSITE	P.O. BOX 97	ST.BONIFACIOUS	MN	55375	952 446 9535	952 446 9408	FRED				ALSO LISTED AS "ON SITE MECHANICAL"		
43830	LITTLE IGLOO H.V.A.C.INC.	1829 135TH AVE. NW		ANDOVER	MN	55304	763 382 4328	763 323 0313	DONALD SUFKA  612-382-4328						
37920	JAMAR COMPANY	200 EAST HAMPTON		MARQUETTE	MI	49855	906 228 5614	906 228 6575							
31292	GREAT LAKES SHT METAL INC	W 5677 #7 ROAD		MENOMINEE	MI	49858	906 863 7306	906 863 6224							
59560	R K B  SHEET METAL INC	15 ANACONDA DRIVE		LAKE KATRINE	NY	12449	845 382 2010	845 382 2019	TIM KELLY				Ship all orders prepaid!! dlh 7/6/00	Ship all orders prepaid and add - dlh 7/6/00	
1992	AIR CLIMATE SYSTEMS INC	5069 NORTH RIVER ROAD		JANESVILLE,	WI	53545	608 758 0116	608 758 9316							
34820	HILPIPRE HTG. & A/C LLC	17750 ACORN TRAIL		FARIBAULT,	MN	55021	507 334 0918	507 334 2899							
33690	HARTWIG HEATING	107 4TH STREET S.W.		WATERTOWN,	SD	57201	605 886 5506	605 886 0875							
43030	LE SUEUR INC	1409 VINE STREET	PO BOX 149	LE SUEUR	MN	56058-0149	507 665 6204	507 665 6083						Ship Conway	
67596	SOUTHEASTERN MECH. INC.	PO BOX 438		UNION GROVE,	WI	53182-0438	262 878 0634	262 878 0652	WALTER DOSEDLA						
19847	DSP MONOXIVENT	1306 MILL STREET		ROCK ISLAND,	IL	61201	309 794 1000	309 794 1020							
75720	UMR GEOTHERMAL, INC.	5115 INDUSTRIAL STREET		MAPLE PLAIN,	MN	55359	763 479 6325	763 479 2183							
31660	GREITER'S MECH. SERV.CORP	123 EAST HYDRAULIC STREET		YORKVILLE,	IL	60560	630 553 7840	630 553 1215	CRAIG GREITER						
7510	BADGER STATE INC.	2507 FORTUNE DRIVE		EAU CLAIRE,	WI	54703-3898	715 874 7777	715 874 7778							
78130	WATERTOWN WINNELSON	#780	P.O. BOX 1127	DAYTON	OH	45401-1127	605 882 4272	605 882 4301							
47897	MECHANICAL SERVICE INC	1144 MONMOUTH BLVD	P.O. BOX 1508	GALESBURG	IL	61402-1508	309 342 8136	309 342 4195		DANIEL CARL	TINA FRISKE				
37065	INDUSTRIAL STAINLESS INC	1680 SOUTH VANDENBERG RD		GREEN BAY,	WI	54311-9363	920 497 1861	920 496 7945	MIKE SCHENIAN 920-371-6122						
39956	KELLEY PLBG HTG & COOLING	923 SOUTH BROADWAY		ALBERT LEA,	MN	56007	507 373 6263	507 373 1360							
73990	TRIANGLE MECH.SERVICE INC	391 WEGNER DRIVE	SUITE B	WEST CHICAGO,	IL	60185-2695	630 562 0750	630 562 0740							
3	CUSTOMER INQUIRY QUOTE	PLEASE CALL US TO OPEN	AN ACCOUNT.	THANK YOU!			0 0000	0 0000							
4	RETURNED GOODS ACCOUNT	ALL NECESSARY INFORMATION	MUST BE ATTACHED!!!!	P.O.= RGA #			0 0000	0 0000							
54410	OMAHA WINAIR	13506 L STREET		OMAHA,	NE	68137-1762	402 895 0800	402 895 6786							
1830	AGRA CONSTRUCTION	1211 WEST WATER STREET		MERRILL,	WI	54452	715 536 9584	715 536 9587	Hank Bowman PA						
27440	FLADELAND MECHANICAL	829 NORTH 35TH STREET		BISMARCK	ND	58501	701 255 2026	701 255 2267	Shane 701-421-1102						
19180	JT CULLEN COMPANY INC	901 31ST AVENUE	PO BOX 311	FULTON	IL	61252	815 589 2412	815 589 3488							
39260	KVA ENGINEERING INC.	6504 VALLEY VIEW ROAD		CORCORAN,	MN	55340	763 478 3015	763 478 6637	KEVIN VANDERARK		40935				
69280	STOLHAMMER & SONS INC.	24162 496TH STREET		BEMIDJI,	MN	56601	218 333 8810	218 444 9214							
3330	AIR SPECIALTY PRODUCTS	245 S DOBSON RD	#101	MESA,	AZ	85202	480 377 9255	480 377 9252							
17110	COMET HEATING & AIR INC.	26613 608TH STREET		MANTORVILLE,	MN	55955	507 635 5690	507 635 5617	GREG MC ADAMS PRES. cell 507-273-1820	JODY MC ADAMS cell 507-273-1826					
46465	JOHN MAIER COMPANY	1101 WASHINGTON		CHICAGO HEIGHTS	IL	60411	708 755 0235	708 755 1878							
54535	OPIES PLBG HTG & A/C	13 21ST AVE S		SAINT CLOUD	MN	56301-3951	320 453 8438	320 453 8441							
62890	RUPP AIR MANAGEMENT SYS.	101 NORTH INDUSTRIAL PKWY		WEST UNION,	IA	52175	563 422 8894	563 422 9207							
55075	P & H SERVICES CO., INC.	1601 67TH AVENUE NORTH		BROOKLYN CENTER	MN	55430	763 560 1080	763 560 0164							
62040	JOHN ROBERTS COMPANY	9687 EAST RIVER ROAD		MINNEAPOLIS,	MN	55433	763 755 5500	763 754 4400							
44450	LUIKEN'S HTG. & AIR COND.	1818 N.W. 6TH STREET		FARIBAULT,	MN	55021	507 332 7802	507 332 2536	JACK VROMAN	BERT MANOR	RICHARD GUY	BRAD LUKIEN  PRES.			
3690	AIRCO MECHANICAL	9200 WATERFORD CNTR #600	PO BOX 9368	AUSTIN	TX	78766-9368	512 837 2917	512 834 8264	KENT S.   EXT# 169	TOMMY BAXTER			ALL ORDERS TO GO ON CR CARD AS PER JACK     1/30/06 - BE SURE TO GET CR CARD # FROM THEMEACH TIME THEY PURCHASE. (THEY HAVE SEVERAL)		
76955	VOLLBRECHT SHEET METAL	1212 WHITTER AVENUE		HOWARDS GROVE,	WI	53083	920 565 3500	920 565 2035	MARK						
59350	R C MECHANICAL	51231 NORTH US 41		HANCOCK	MI	49930	906 482 0220	906 482 4450	RICK BRICKNER - PRES.						
28240	FRED'S HVAC SERVICES CO.	6596 SOUTH 118TH STREET		OMAHA,	NE	68137-3577	402 895 3030	402 895 7859							
77310	WADENA SHEET METAL & HTG.	111 S.E. BRYANT AVENUE		WADENA,	MN	56482	218 631 3494	218 631 4435							
9122	BEND RITE FABRICATION INC	1106 WEST MAIN STREET		MARSHALL,	MN	56258	507 537 4549	507 337 0701							
11580	BREDAN MECHANICAL SYSTEMS	525 WEST PROGRESS AVENUE	SUITE G	WAUKESHA	WI	53186-5932	262 521 9919	262 521 9056	HERB	DAVE   CELL 262-385-1189					
37858	JACOBSEN METAL FABRICATN	PO BOX 1986		NORTH MANKATO	MN	56002-1986	507 387 4253	507 387 3261							
19804	D & D PLBG.HTG.A/C, REF	1329 SAUNDERS AVENUE		LINCOLN,	NE	68521	402 475 7070	402 475 7072							
53060	NORSTAR MECH. INDUSTRIES	2121 15TH STREET		ROCKFORD,	IL	61104	815 398 1969	815 397 1724	TOM  815-232-2500 fax 815-232-2575	BILL HOFFMAN CELL 815-378-8037	JAY   398-1973	SCOTT RHYDNER 398-1973			
50497	MINNDAK MECHANICAL INC.	14918 200TH NW		ELK RIVER,	MN	55330	763 441 9012	763 441 9040	KEVIN						
26932	FERGUSON/THRALL	4250 MC FARLAND ROAD		LOVES PARK	IL	61111	815 282 3100	815 282 6688	PHIL DOLL	MARY SWENBERG	STEVE WARGOLET	JOHN HART			
54335	OLDACH ASSOCIATES INC	P.O. BOX 364603		SAN JUAN	PR	00936-4603	787 641 2420	787 641 0454	JOSE	PEDRO GOMEZ					
9480	G.W. BERKHEIMER CO. INC.	6000 SOUTHPORT ROAD		PORTAGE	IN	46368	219 764 5200	219 764 5203							
47398	MAVO SYSTEMS INC.	4330 CENTERVILLE ROAD		WHITE BEAR LAKE	MN	55127	763 788 7713	763 788 9560							
19355	CUSTOM DUCT	8321 HEMPSTEAD ROAD		HOUSTON,	TX	77008	713 868 5557	713 868 5616	MANNY	TAD TRANSOU - pres. tmtransou@hotmail.com					
56144	PEARSON MECH. SERV. INC.	13497 FENWAY BLV CIRCLE N	SUITE 100	HUGO	MN	55038	651 275 1100	651 275 1107	BRIAN P. S/M DEPT.	ERIC	CRAIG P. & TROY P.	RON P. 651-275-8424	FAX# FOR MIKE G. 651-426-3692	ENERGY PARK COOLING JOB IS UNDER SHIP TO #  8004 - THIS IS A TAX EXEMPT JOB!	
72960	TINMASTER INC.	8418 PROSPECT		KANSAS CITY,	MO	64132	816 523 0321	816 523 2101							
75970	VALMONT ACT	2411 PILOT KNOB ROAD		MENDOTA HEIGHTS	MN	55120	651 454 7777	651 454 6132							
54720	OVERLAND MECH SERVICES	1007 NORTH TOWER ROAD		FERGUS FALLS,	MN	56537	218 739 4584	218 739 0554	Bert  c:218-731-0127						
73805	TRI-COUNTY SHEET MTL INC	118 EAST GEYSER STREET	PO BOX 1083	LIVINGSTON	MT	59047	406 222 6636	406 222 5591							
74750	UNISALES INC.	32500 GRAND RIVER AVENUE	SUITE 202	FARMINGTON,	MI	48336	248 471 5900	248 471 3708							
49930	MIDWEST MAINT. & MECH.	710 PENNSYLVANIA AVE. SO.	SUITE B	MPLS.,	MN	55426	763 544 2700	763 591 9559	Terry Seide 763-513-5513						
5453	AMERICAN SHEETMETAL SYS.	9832 REAVIS ROAD		ST. LOUIS,	MO	63123	314 631 6800	314 638 5900		SHELLY MUELKEN					
